Display Name,Sun Coords X,Sun Coords Y,Sun Coords Z,Velocity X,Velocity Y,Velocity Z, sec
Guinevere,2.9604269701102,1.083205372248605,0.1954224606512415,-0.005467494988881748,0.009083129196718841,-0.0006300926853335725,"11, 1"
Suvorov,1.004471492152732,-2.430574240570785,-0.06782400638132069,0.01054499453935057,0.004304551549990081,-0.0001992861915953169,"9, 24"
Kutuzov,1.34869180923638,3.222851995219963,0.03639302033486764,-0.007671942998203746,0.004254657601081309,9.497139718463514e-05,"12, 5"
Inge,0.6446892847533111,1.361759786236233,0.01273911908449218,-0.0120861691974396,0.007053167784914645,0.0004235998431847055,"5, 5"
Brunk,-2.535789189973072,-1.105590024283674,0.007255721035409874,0.005123669691488905,-0.009596699382398386,0.0001379500404297523,"10, 16"
Nummela,-0.774506987346596,-2.798174858974497,-0.8095675435362283,0.0086185398090161,-0.004157969290737913,-0.00198198870918586,"10, 21"
Hebei,0.5677321315173453,-2.557805835936128,-0.06515398507980967,0.0112944068445281,0.002019185793201546,-0.0003144905990491061,"9, 23"
Bobone,-1.986821057262673,1.952321035155581,0.05124905262778501,-0.006430608760714313,-0.007830481398527366,0.001809595345329102,"10, 11"
Chukotka,0.8005700806495109,2.294231582687057,0.1208182084030565,-0.009557884881043453,0.005607748265993165,0.0001321447349709051,"8, 5"
Orma,1.898274558241436,-2.108334814163411,-0.1131481309316705,0.00691028069642333,0.008226073537233104,-0.0001840077880963103,"10, 25"
Annagerman,0.3312145656833604,-2.663038431497709,-0.02608189561878073,0.01101010400122834,0.002256783690177265,-0.0004524554127935063,"9, 23"
Novorossijsk,-0.6210225051388522,-2.8804489580297,-0.3042996997896698,0.01013721288967603,-0.001325927472836809,-0.0002698931907320005,"10, 21"
Triglav,-0.5196901554957545,2.873742837357321,-0.06147995048351042,-0.00987024387914313,-0.002205561896322202,-0.001537463413001433,"10, 8"
Ryba,-0.6646798961689628,2.972981627110711,-0.002579217204594312,-0.00938221291681268,-0.002432339327043009,-0.001517772894462968,"11, 8"
Budovicium,-0.2907675182746262,-2.678557243583971,-0.003374468779278497,0.01116493669646136,-0.0003384628139702608,5.576489982210192e-05,"9, 21"
Alisary,-1.677204736742153,-3.212759925904032,-0.1511280888748648,0.007082837887609169,-0.004341425234329283,-0.0003440074800390473,"13, 20"
Mohler,-1.021264609246638,-2.92596753866937,0.02771528204524744,0.009716102453825379,-0.001625237267702574,-1.188378078105639e-05,"11, 20"
Cambridge,-0.5463149184187567,2.829994796179251,-0.03089195124370698,-0.0099173522360338,-0.002186678990416536,0.00198127884052537,"10, 8"
Fechtig,2.526450440750854,-1.819726941256563,0.07190933169198538,0.004251192935503364,0.00873438563829857,-0.000182110870602633,"11, 27"
Houzeau,-1.158605290458247,-3.13451562148487,0.04688594771925358,0.008943078674514797,-0.00179280477996198,-1.824730618554919e-06,"12, 20"
Calpurnia,-2.875225066051911,-0.02488510185336014,0.1334204984655622,0.00032776541595888,-0.01050423015437192,0.0006876182388554418,"10, 15"
Baker,-3.55651247050664,-1.003080023224142,0.0004118762080331293,0.001657428951640039,-0.008057954307644711,1.005568489726734e-05,"13, 16"
Houssay,-3.554488748391375,-0.6529689823100204,0.3524198715251231,0.0008244008627651909,-0.008242436550049751,0.001351005968663898,"13, 15"
Decabrina,-0.4484889894521011,-3.512611202949629,-0.03620830022371436,0.008561968282762476,-6.38232427462652e-05,-1.467073987579828e-05,"13, 21"
Svoboda,-1.871068279688547,1.689129157979385,0.2100156391905952,-0.008575938954681828,-0.007242454577265484,-0.001343717604488035,"9, 11"
Siegma,-0.2701282072947147,-2.815910694795019,0.2643157302783344,0.009980557826202668,-0.0009441671168883416,-0.0004622781043958551,"10, 22"
Chaliapin,-2.24949294076383,1.965315399863346,0.1915172283147604,-0.006196477753405235,-0.007623055304774124,-0.001679591014029056,"10, 11"
Boyarchuk,2.292833477549886,-2.775809217945987,-0.03322244465013386,0.006876896176785789,0.004930539688130013,-0.0002961239729933429,"13, 25"
Elba,-0.0984429084744626,-2.518578284023383,0.3231379378414016,0.01108474242777757,0.0007800005640411714,-0.001154712216065586,"9, 22"
Madeline,-1.061400080473114,2.26539996789091,0.3196323714233459,-0.01040145786035645,-0.00318460164857202,0.001900710851042337,"9, 9"
Porphyro,-2.606526376892491,-1.281229635924413,-0.7454655605963261,0.00390851523522918,-0.008561833233531683,-0.001359968543250474,"10, 17"
Hannu Olavi,1.974643667225044,2.616081453553902,-0.01482798922172544,-0.007363551950316929,0.004924616010270623,0.002037805947192096,"12, 4"
Yesenin,1.211779316423241,2.870651523644859,0.6015643050511008,-0.008152802754879066,0.004901616009574961,-0.0006331012395192447,"11, 5"
Saint-Exupery,-3.205521965662723,-0.2737231350832164,0.4640589709417695,0.000217468547349489,-0.009081512734671827,-0.0009932571161512566,"11, 15"
Harimaya-Bashi,-2.448217806508569,-1.925008894727374,0.3154688015062727,0.006017996006675604,-0.007196287598941693,-0.002946641985686648,"11, 18"
Gardner,-0.6605738530999874,-2.610135980576819,0.02560045629774664,0.0109785101715861,-0.002373758130582495,-0.0005083824567836652,"9, 21"
Hunan,3.308963124095005,1.097934821173274,0.008705687485549172,-0.002467618321755734,0.008291327445985819,-0.0002000880531691563,"12, 1"
Acamas,4.907629952966171,1.293206876135143,0.1525362749333831,-0.001317884589001299,0.007472053407002555,0.000715570965371917,"19, 1"
Merlin,-3.046849978540485,-1.030790230247212,0.007616080939976544,0.001504353634056113,-0.008601958700787041,0.001182358669883603,"11, 16"
Lumme,-3.081985853291497,0.681041719530563,0.6235245651740726,-0.001311808894143848,-0.009150819974931555,0.0004447833605900008,"11, 13"
Odessa,3.122152724227997,1.451941007847054,-0.1011489550734773,-0.004001249188188715,0.006763623961373079,-0.001687700031253165,"12, 2"
Kathryn,-0.3859750372641793,-2.984015909276563,0.8487809046018316,0.008690686902412693,-0.00299538355535035,-0.001609035496914792,"11, 21"
Plzen,-2.902697562696925,-0.263107542017294,-0.6713219210706864,0.0005476446491166126,-0.0100114550066232,-0.0001677097402834191,"10, 15"
Saito,2.292466992236318,-1.469482018967578,0.01675811843830957,0.006423449138642521,0.009071039302645642,0.0008243956981313055,"9, 27"
Jiangxi,1.292491473447478,-3.240052538499134,-0.5005358462650052,0.0069594625756933,0.004917137646943423,-0.001207213450744487,"12, 24"
Goto,-3.510132698541993,0.1995611582378249,0.8038626758125476,-0.0007089987017685572,-0.008213383642879933,0.000350608571880125,"13, 14"
Churyumov,-3.012815849033617,0.8311604805081183,0.1118053936555227,-0.004139358106390552,-0.008768169656325733,0.0002979646621361817,"11, 13"
Hermod,0.3456923380360232,2.802145740159378,0.09283223109381573,-0.0103803659409926,0.002349604378346614,9.46039943386806e-05,"10, 6"
Guizhou,-2.597399142360354,2.082467853688701,0.5149491020280462,-0.005723061761472486,-0.006687037126079366,-0.0008423399125422183,"12, 11"
James Bradley,3.481794502701399,-0.03291488884989958,-0.2825592391341276,-0.0004141063882513851,0.009117516085205484,-0.0006705183175550293,"12, 29"
Daphne Plane,2.288579217911837,-0.3652204179495043,0.01203852863255765,0.0005855621412461431,0.01113052996311254,0.002714665377529311,"8, 29"
Abetti,-2.807476624989723,-1.690094280087811,-0.3503176431707185,0.004744074088677842,-0.007585504625956665,-0.001171600616507496,"12, 17"
Karen,-2.986818102175258,-2.285489681557375,1.204208513239055,0.004076942043140032,-0.005847477772606711,5.649320083727921e-05,"14, 18"
Ristenpart,-2.073205983372538,2.335819602772775,-0.3946922465329722,-0.006533774898452891,-0.006921618623595433,0.0004355402821898097,"11, 10"
Bashkiria,2.815996509514195,-1.196170975537954,-0.1147373309445181,0.002424911181263529,0.009696977635356992,0.0001702670004108413,"11, 28"
Millis,-2.905376840027982,-0.145712585745915,0.02974548020645329,-0.0002342464223096984,-0.01042715337149365,0.0002267403736653211,"10, 15"
Gramme,2.1917841588443,-1.995754937909575,0.6302240854073026,0.005131360942416056,0.008573236376183143,-0.001493159334013725,"10, 26"
Oikawa,2.363246262703425,-1.292279879790301,-0.1052292510153074,0.004444658569232996,0.01039223539004004,5.229011880553593e-05,"9, 27"
Shostakovich,-3.269483075516525,-0.538202769256608,-0.4413938522629296,0.0006759049091556972,-0.00836599926246386,-0.0003491804590064186,"12, 15"
Chuvashia,-1.211807416827539,2.71108113323104,-0.08584680296445657,-0.009350464361403339,-0.00393196386798841,-0.001744566840425052,"10, 9"
Pisek,-2.413848878439784,1.476374745697663,0.23967107848752,-0.003733959830964728,-0.00875643509718956,0.002116855563934296,"10, 12"
Lossignol,-1.249039472948302,3.322524387734826,0.08990997512692225,-0.007638035492063074,-0.00395681232878974,0.0002366723575077063,"13, 9"
Pandarus,5.343345280885266,1.33699105275381,-0.0442798271389554,-0.001488791946668614,0.006946757074408832,-0.000224914262665585,"21, 1"
Joan,0.6842711180403147,-2.808861624779641,0.5147212067159085,0.009946587550705958,0.001925976266021239,0.0001147002598207209,"10, 23"
Douglas,-2.710237699212677,-1.121085950907954,0.4038256828678808,0.004345057727253175,-0.009105226007773798,0.001017776642166582,"10, 16"
Linda Susan,2.844111459879683,-1.304633003378198,0.4839021560675426,0.003959904938037314,0.008508323030073851,-0.0005116659555803953,"11, 27"
Ristiina,0.6995778054972261,-3.061605277358963,0.3463637629236735,0.008883895141821738,0.002858927869957333,-0.001668258641744314,"11, 23"
Chkalov,1.985448622837608,-2.0563994497842,0.4566942289052006,0.007617201878614969,0.00561370041138154,0.0005250925668734601,"10, 26"
Magion,2.163943059774614,0.9534527798688678,-0.3394241022326558,-0.005865848098685399,0.008585017248428986,-0.004339967026747586,"8, 1"
Albina,0.4148800216145754,3.325764142819108,0.02794911855057713,-0.009506954307841074,0.001726211392175708,-0.0005967509228083158,"12, 6"
Batrakov,0.8532381330909249,3.554731551085908,-0.02661734968536689,-0.00857752306607801,0.001466187457311161,-0.0002391373470183533,"13, 6"
Borovsky,-2.82762739551662,-0.6762500262625815,0.3358765156058798,0.001948166166085847,-0.00990702088927396,-0.001496077520945878,"10, 16"
Ueferji,-3.078427654713588,-1.612852119606596,0.1267640893452868,0.003465651208443149,-0.008094090392922072,-0.000227653539003076,"12, 17"
Burns,2.833838075015782,0.3262294869889499,-0.1339185896842993,-0.002912574433359099,0.01013103114921063,-4.997850095613632e-05,"10, 0"
Luxembourg,-1.99799113429287,2.126234954344867,0.03006537518769977,-0.007152731082587513,-0.006921471239964174,-0.0002110002396443016,"10, 11"
Handley,0.5751989099268445,3.335497358141924,0.05128110691887871,-0.008531540927626381,0.002697699779844943,0.0002046308280497354,"12, 6"
Vsekhsvyatskij,-0.3839518432993475,-3.277343890746521,0.003233743687119087,0.009365334802000644,0.0004867505580193421,-0.0003618728926052816,"12, 21"
Abalakin,2.959102899301858,1.99177210249631,-0.1029921968155487,-0.00418672754830384,0.007488176855249748,-6.212087330373957e-05,"13, 2"
Orlov,0.3048400119303247,3.188295271068398,-0.2078036867176549,-0.008990085912856896,0.001578130657912297,0.0001818753614336308,"11, 7"
David Bender,1.884154741753312,-2.685305587996812,-0.8177682556155118,0.006470828791294246,0.00591343824087255,-0.0007979393906339615,"12, 25"
Barks,-2.706278715797562,-0.07090267507474209,0.01658660918502739,0.001643318236680106,-0.01028180338131041,-0.001170208375988134,"9, 15"
Cucula,1.420266369140216,3.219668746111221,-0.8294811923587813,-0.007163446518573003,0.004453840751161339,-7.73373744347656e-05,"13, 5"
Hasek,1.289869609756598,2.874132881599927,0.4514715723670327,-0.008687167601959842,0.00340574965086344,0.002355791900267541,"11, 5"
Tsoj,-1.606577705054674,-2.364634677133431,0.2910481398998513,0.008883051807088996,-0.005185443162478948,0.001261256982439267,"10, 19"
Cesky Krumlov,-2.739853873349787,-1.191070138870291,-0.1905264720007631,0.0051751172283847,-0.008656138371526772,-0.00071296779599121,"10, 16"
Wu Chien-Shiung,-0.7943871882461553,2.782625790642967,-0.5093633346297829,-0.01003615924316977,-0.001667043037701713,0.0001019139248943729,"10, 8"
Duncan,2.791049303413613,-0.5570473063971312,0.02580228216789477,0.001623693746487618,0.009886924555512237,0.001197888658228329,"10, 29"
Crisser,-3.432470836736899,-0.3868299441364925,0.002702611400653246,-0.0005413348555483566,-0.008822225954465565,-0.0001011499499735525,"12, 15"
Idomeneus,-3.313019122455141,3.487356476632033,-1.184493653112325,-0.005610132234698314,-0.005051151257048293,0.002355169819912146,"18, 11"
Kacha,-2.715182233240881,-2.672480710085125,-0.7200986335058819,0.005554368069423501,-0.006760505053279838,-0.001432459300721329,"14, 18"
Eddington,-2.65204147997972,0.1501444691961574,0.08213568377072683,-0.001804490277745213,-0.01110750987100208,-0.0004797810210944933,"9, 14"
Dinant,0.2853096197333468,2.905469112676007,0.7235284835738705,-0.01010586976269411,0.0008157838497436278,-0.0003315804850816906,"10, 7"
Tenojoki,-3.464788194118656,0.07778355031209855,-0.4801979571599805,-0.0009568565507428038,-0.008663850462733162,-0.0005928616380835193,"12, 14"
Baikal,1.115930622031537,1.979186850202787,-0.1521978673410698,-0.01094951070960817,0.003854165550588333,-0.0004388544556324817,"8, 5"
Kleczek,-3.391554007063777,-1.384939416172988,0.122310534519479,0.00253172280871564,-0.007826930168169245,0.0002082028090208579,"13, 16"
